prompt_idx,category,fragility_score,min_margin,mean_margin,median_margin,fragile_positions,total_positions,text
1746,conversational,0.1015625,0.005886077880859375,5.245863914489746,5.5065813064575195,26,256,Can you explain audiobooks versus physical books in simple terms?
1747,conversational,0.11328125,0.010776519775390625,4.41400146484375,4.570906639099121,29,256,What do you think is the most important thing about infinity?
1748,conversational,0.1015625,0.008539199829101562,5.612950325012207,6.30644416809082,26,256,Good afternoon! Can I ask you something?
1749,conversational,0.1328125,0.03449058532714844,4.118856906890869,4.128551483154297,34,256,"Just a fun question -- if you discovered a new habitable planet, what would you do?"
1750,conversational,0.05859375,0.049137115478515625,6.307321071624756,6.64640998840332,15,256,Can you explain cryptocurrency in simple terms?
1751,conversational,0.0625,0.12965774536132812,5.211700916290283,5.581669807434082,16,256,"Just a fun question -- if dreams became shared experiences, what would you do?"
1752,conversational,0.10546875,0.06621742248535156,4.648014068603516,5.255887985229492,27,256,I need some advice about transitioning to a plant-based diet. What would you suggest?
1753,conversational,0.02734375,0.09823799133300781,6.516282558441162,6.548318862915039,7,256,"Just a fun question -- if you could hear radio waves naturally, what would you do?"
1754,conversational,0.1171875,0.03360557556152344,5.960023403167725,6.904262542724609,30,256,Can you help me choose a paint color for my living room?
1755,conversational,0.0546875,0.25426483154296875,7.556318283081055,8.637605667114258,14,256,Can you help me write a cover letter for a new job?
1756,conversational,0.1171875,0.03281593322753906,6.414768695831299,7.253645896911621,30,256,Can you explain outdoor fitness in simple terms?
1757,conversational,0.05859375,0.04154205322265625,5.873584747314453,6.483552932739258,15,256,Can you help me organize a neighborhood garage sale?
1758,conversational,0.13671875,0.0061492919921875,4.795721054077148,5.314566612243652,35,256,What do you think is the most important thing about trust?
1759,conversational,0.05859375,0.019945144653320312,5.823220252990723,6.31718635559082,15,256,What do you think about handwriting versus typing?
1760,conversational,0.08984375,0.0016326904296875,5.636723518371582,5.736252784729004,23,256,What do you think is the most important thing about symmetry?
1761,conversational,0.07421875,0.03701591491699219,6.4171342849731445,7.2434797286987305,19,256,Can you recommend a good documentary about space exploration?
1762,conversational,0.06640625,0.014064788818359375,4.604397773742676,5.362373352050781,17,256,Can you help me organize my home office?
1763,conversational,0.0703125,0.0260772705078125,6.899240970611572,7.318333625793457,18,256,Hey there! Can I ask you something?
1764,conversational,0.21875,0.017824172973632812,3.647090435028076,3.228360176086426,56,256,Can you recommend a good first programming language to learn?
1765,conversational,0.0625,0.1707611083984375,5.331496715545654,5.642847061157227,16,256,"Just a fun question -- if you could communicate with plants, what would you do?"
1766,conversational,0.16796875,0.0060977935791015625,4.397389888763428,4.687436103820801,43,256,Can you help me pack efficiently for a two-week trip?
1767,conversational,0.13671875,0.00301361083984375,5.629940032958984,6.655698776245117,35,256,"Just a fun question -- if all borders between countries disappeared, what would you do?"
1768,conversational,0.0390625,0.0320892333984375,6.821371078491211,7.106499671936035,10,256,Can you recommend a good approach to practicing mindfulness?
1769,conversational,0.0546875,0.09059333801269531,6.046598434448242,6.135734558105469,14,256,Can you explain food trucks in simple terms?
1770,conversational,0.046875,0.09665298461914062,6.974859237670898,7.384035110473633,12,256,Howdy! How's it going?
1771,conversational,0.140625,0.0053920745849609375,4.472589492797852,4.568512916564941,36,256,Good morning! Can I ask you something?
1772,conversational,0.046875,0.04143714904785156,6.157241344451904,6.324341773986816,12,256,"Just a fun question -- if books could write themselves, what would you do?"
1773,conversational,0.140625,0.026006698608398438,4.657161712646484,4.746169090270996,36,256,I need some advice about getting organized when you tend toward chaos. What would you suggest?
1774,conversational,0.1875,0.0016326904296875,4.009205341339111,3.474045753479004,48,256,What do you think about solo travel?
1775,conversational,0.06640625,0.050312042236328125,5.228747367858887,5.44577693939209,17,256,I need some advice about building better daily habits. What would you suggest?
1776,conversational,0.140625,0.0005779266357421875,5.222910404205322,5.933995246887207,36,256,Can you help me choose a laptop for college?
1777,conversational,0.078125,0.0041904449462890625,6.175061225891113,6.621333122253418,20,256,Can you help me set up a cozy reading nook?
1778,conversational,0.0625,0.07839012145996094,5.697425842285156,5.993494033813477,16,256,Can you recommend a good way to meet people when new to a city?
1779,conversational,0.07421875,0.00469970703125,5.5685014724731445,5.838665962219238,19,256,Can you help me learn basic car maintenance?
1780,conversational,0.15625,0.022680282592773438,6.391853332519531,7.134066581726074,40,256,Can you help me start investing with a small budget?
1781,conversational,0.05859375,0.043727874755859375,6.177867889404297,6.746302604675293,15,256,Can you explain mental health awareness in simple terms?
1782,conversational,0.09375,0.011205673217773438,5.326831817626953,5.401586532592773,24,256,"Just a fun question -- if snow fell warm instead of cold, what would you do?"
1783,conversational,0.08984375,0.00235748291015625,6.889936447143555,7.725155830383301,23,256,Can you recommend a good song to listen to while studying?
1784,conversational,0.0859375,0.03996467590332031,5.258401870727539,5.203057289123535,22,256,What do you think about tipping culture?
1785,conversational,0.10546875,0.0039539337158203125,5.745112419128418,6.561831474304199,27,256,Can you help me plan a road trip?
1786,conversational,0.15234375,0.0062084197998046875,5.606585502624512,6.505853652954102,39,256,Can you help me learn to play a new card game?
1787,conversational,0.11328125,0.018114089965820312,4.817698001861572,4.591387748718262,29,256,What do you think is the most important thing about imagination?
1788,conversational,0.04296875,0.1461162567138672,6.616654396057129,6.656467437744141,11,256,Good afternoon! I need your help with something.
1789,conversational,0.05859375,0.014698028564453125,6.495569705963135,7.679089546203613,15,256,What do you think about cryptocurrency?
1790,conversational,0.08203125,0.0002536773681640625,6.271149158477783,7.156655311584473,21,256,Can you help me learn origami for beginners?
1791,conversational,0.0234375,0.03225517272949219,7.274770736694336,7.2384796142578125,6,256,Good morning! What's new?
1792,conversational,0.046875,0.04517364501953125,5.386858940124512,5.768244743347168,12,256,What do you think about daylight saving time?
1793,conversational,0.04296875,0.0023784637451171875,6.578902244567871,6.730221748352051,11,256,Can you explain volunteering in simple terms?
1794,conversational,0.0625,0.06066322326660156,5.802284240722656,6.026647567749023,16,256,Hello! How's it going?
1795,conversational,0.07421875,0.012845993041992188,6.3962578773498535,6.892447471618652,19,256,Hi there! Can I ask you something?
1796,conversational,0.05859375,0.0017490386962890625,6.343623161315918,7.089308738708496,15,256,Can you recommend a good trail for a beginner day hike?
1797,conversational,0.1484375,0.033000946044921875,4.158600330352783,4.35355281829834,38,256,What do you think is the most important thing about creativity?
1798,conversational,0.05859375,0.07676124572753906,5.877388954162598,6.198092460632324,15,256,"Just a fun question -- if you could become invisible at will, what would you do?"
1799,conversational,0.12109375,0.03132057189941406,5.415125370025635,5.730731964111328,31,256,Can you help me find a volunteer opportunity?
1800,conversational,0.0625,0.22533226013183594,6.226457595825195,6.997618675231934,16,256,Can you explain thrift shopping in simple terms?
1801,conversational,0.06640625,0.1270751953125,5.9635725021362305,6.39411735534668,17,256,What do you think about digital detox?
1802,conversational,0.0859375,0.027545928955078125,7.052779674530029,7.753383636474609,22,256,What do you think about meditation?
1803,conversational,0.03515625,0.07134437561035156,6.099213600158691,6.503688812255859,9,256,Good afternoon! What's new?
1804,conversational,0.0625,0.040866851806640625,6.26248025894165,6.971574783325195,16,256,Can you explain morning routines in simple terms?
1805,conversational,0.05078125,0.06347084045410156,5.806430339813232,6.406735420227051,13,256,Can you recommend a good true crime podcast series?
1806,conversational,0.03515625,0.2161121368408203,6.894343852996826,7.81243896484375,9,256,What do you think is the most important thing about inspiration?
1807,conversational,0.04296875,0.09184455871582031,6.700960159301758,6.809146881103516,11,256,What do you think about specialty coffee?
1808,conversational,0.1015625,0.015825271606445312,4.704498291015625,4.253364562988281,26,256,I need some advice about dealing with a difficult coworker. What would you suggest?
1809,conversational,0.05859375,0.0013179779052734375,6.882778167724609,8.068922996520996,15,256,Howdy! Can I ask you something?
